,Item (Texto),GravedadMode
158,"Ese fue el caso de un joven bogotano, que tras participar del paro del pasado 02 de junio, donde al parecer asistió con mentiras, fue descubierto por su padre, quien no dudo en meterle tremendo regaño público, frente a los protestantes y policías que estaban en el lugar. Según el video, el joven pudo haber tenido un altercado con los uniformados, (que lo tenían rodeado) por lo que su progenitor se vio obligado a sacarlo del apuro y fue allí donde se desencadenó toda la situación del video, que hoy inunda las plataformas. Una vez llegó el padre, dejó ver su indignación por las mentiras en medio de gritos de su hijo, a quien en medio de gritos le preguntaba: “ ¿ A qué vino, huevó *? , ¿ A protestar a qué? … Dígame una sola razón, ¿ a qué vino a protestar? ”. “ Con mentiras, con tantas mentiras … No sabe un cul * del país y viene a protestar acá, no sabe nada, no sabe ni mier * * ”, continúa diciendo el padre, mientras el joven avergonzado y en silencio, agacha la cabeza esperando que todo termine.",0
159,"Hasta el 28 de mayo de 2021, cuando se cumplía un mes de movilizaciones en Colombia por el Paro Nacional, la Fundación para la Libertad de Prensa (FLIP) registró 165 violaciones a la libertad de prensa que han dejado 186 víctimas. Dentro de los hechos más graves se destacan: 59 agresiones físicas; 31 amenazas; y 6 detenciones ilegales. En este contexto, las mujeres periodistas han sido víctimas de 30 agresiones, entre las que se encuentran las agresiones físicas (10), el robo o eliminación del material periodístico (5), las detenciones ilegales (3) y las amenazas (4).",3
160,"Con 599 muertes por covid reportadas ayer, es el cuarto día consecutivo que se registra un nuevo récord de fallecimientos en el país. En vista de que el tercer pico está lejos de estar bajo control, la semana pasada más de 140 asociaciones de la comunidad científica y el sector salud le pidieron al Gobierno aplazar la reapertura económica. El Gobierno, mientras tanto, sigue ocupado señalando al paro como único culpable de la crisis.",2
161,"Las empanadas y el pastel de yuca sufren las consecuencias del paro nacional... Estos dos alimentos están sufriendo las consecuencias del paro nacional. Por falta de materia prima, existen serios problemas para prepararlos. Harina, azúcar, huevo, papa y yuca escasean.",0
162,"El objetivo de la tributaria se logró, pero las protestas no pararon. Con cada día que ha pasado hasta este 28 de mayo, se han sentido más fuertes y también se han 'llevado' por delante la reforma a la salud, a dos ministros (renunciaron Alberto Carrasquilla a Hacienda y Claudia Blum a la Cancillería) y a la Copa América, de la que Colombia iba a ser sede. ",1
163,"Es decir, “les conviene que haya unos chicos tirando piedras, manteniendo a la policía entretenida y no persiguiéndolos a ellos y a sus rentas criminales. Todo eso se mezcla de una manera complicada. Ahora, no es lo mismo un vándalo al que le paga la olla de narcotráfico que el chico humilde de Kennedy que está protestando con arte y cultura. Si los igualamos, los estigmatizamos y creamos más tensión. Vamos a tener cuidado para usar el canal adecuado”.",2
164,"por medio de la cicular 17 de 2021, el Ministerio de Educación ordena a los profesores y directivos de colegios oficiales reponer las clases perdidas durante el paro nacional. Se solicita la reposición del tiempo a los estudiantes por la implicación total o parcial de los docentes y directivos tuerca el ceses de actividades durante el paro nacional.",0
165,"Del Comité del Paro a una campaña presidencial, Jennifer Pedraza salta a la arena política. La líder estudiantil será la jefe de debate del precandidato presidencial Jorge Enrique Robledo. Jennifer Pedraza, reconocida activista que ha conocido el país por su participación en las distintas movilizaciones que se han hecho en los últimos meses, anunció en sus redes sociales que será la jefe de debate del precandidato presidencial Jorge Enrique Robledo.",0
166,"Del Comité del Paro a una campaña presidencial, Jennifer Pedraza salta a la arena política. La líder estudiantil será la jefe de debate del precandidato presidencial Jorge Enrique Robledo. Jennifer Pedraza, reconocida activista que ha conocido el país por su participación en las distintas movilizaciones que se han hecho en los últimos meses, anunció tuerca sus redes sociales que será la jefe de debate del precandidato presidencial Jorge Enrique Robledo.",0
167,"Los diálogos previos entre el Comité Nacional del Paro y el Gobierno parecen estancados luego de la reunión privada que se realizó este jueves y de la que ambas partes dieron versiones bastante diferentes. El presidente de la Central Unitaria de Trabajadores (CUT), Francisco Maltés, lamentó que por parte del Gobierno Nacional no hubiese una respuesta sobre el documento de garantías para el ejercicio de la protesta que había sido radicado el pasado lunes.",2
168,"Atentado con carro bomba en Cúcuta: ¿hay que replantear la seguridad en unidades militares? Por su parte, el congresista Ciro Ramírez dijo que el fondo del asunto es que “hay un claro atentado contra todos los colombianos, tenemos nuevamente grupos criminales fortalecidos, rearmados, ocuparon espacios que las antiguas Farc dejaron, fortalecidos porque hoy Colombia está lleno de cocaína, y eso permite que economías ilegales se fortalezcan“. El senador del Centro Democrático aprovechó para comparar el paro nacional, que lleva más de un mes, con un atentado terrorista: “Lo del paro y los bloqueos fue un atentado terrorista porque los colombianos vieron cómo secuestraron la tercera ciudad del país, incendiaron 27 ciudades, atacaron misiones médicas y justo el día que anuncian la suspensión de protestas vemos actuaciones.",3
169,"Uribe, Petro y Duque, señalados de oportunistas por felicitar a Egan por el Giro de Italia... En Twitter también sobresalieron comentarios en los que se planteó que los mensajes de Duque, Petro y Uribe, sino que la victoria de Egan unió al país. Uno de ellos fue el de Mauricio Jaramillo Marín, quien trinó: “Le dicen oportunista a Petro por tuitear sobre Egan. Le dicen oportunista al presidente por felicitarlo. Y a otros. ¿Cuál es la diferencia? (Yo creo que, al contrario, esto no es de oportunismo: la victoria en el Giro es algo que nos une, que está por encima de rivalidades)”. ",0
170,"en algunas zonas de la capital continúan presentándose plantones, así como hechos de violencia y enfrentamientos entre manifestantes y la Fuerza Pública. Ese fue el caso de la noche del martes y la madrugada del miércoles, cuando Cristian David Castillo fue herido de gravedad en su cabeza, mientras estaba en la avenida Ciudad de Cali, a la altura de la avenida Suba, en medio de los disturbios que se presentaron en el lugar. A pesar de los intentos por salvarle la vida, murió cuando era trasladado en una ambulancia a un centro médico, producto de un paro cardiorrespiratorio generado por un golpe con objeto contundente, según dijo la Secretaría de Gobierno.",3
171,"Pero esto no ha servido para calmar la indignación. Y con el paso del tiempo, las protestas han dividido aún más a una sociedad ya polarizada: los partidarios dicen que las marchas son la única manera de conseguir que una clase política atrincherada los escuche, y los opositores dicen que los mensajes de los manifestantes han sido eclipsados por los actos violentos de algunos de ellos.",2
172,"Paro nacional 2021, un hito en la protesta social de Colombia. “El Paro Cívico Nacional de 1977 fue la gran jornada de la segunda mitad del siglo XX, la primera fue sin duda el Bogotazo (1948). Este paro fue muy grande, pero duró dos días en Bogotá y un día en la mayor parte del territorio. Hubo 19 muertos en la capital y dos o tres en el resto del país, comparado con el paro actual fue bastante pacífico”, dijo a la Agencia Anadolu Mauricio Archila Neira, profesor de la Universidad Nacional de Colombia e investigador del Centro de Investigación y Educación Popular (Cinep). De acuerdo con Archila Neira, la aparición de la violencia paramilitar en la década de 1980 inhibió a los movimientos sociales.  “La teoría de los paramilitares era la del pez en agua. El agua era la población civil y para acabar a la guerrilla había que destruir entonces a las organizaciones sociales”, indicó el profesor. “Los movimientos sociales se debilitan mucho porque asesinan a sus dirigentes, destruyen las organizaciones, erradican a sangre y fuego la protesta. Hay zonas que se pacificaron a sangre y fuego por parte de los paramilitares, a veces incluso por efectivos del Ejército, la Policía, la Armada y el DAS (Departamento Administrativo de Seguridad)”, detalló. La protesta social en el país empezó a reactivarse a partir de 2006, según la base de datos de luchas sociales en Colombia de Cinep.",1
173,"Sin duda el paro nacional dejó una fuerte marca en la inflación en mayo. Esto último causó presiones alcistas sin precedentes en los costos de los alimentos, pues el grupo presentó un histórico avance de 5.4%, explicando así cerca del 90% de la inflación total en el mes, y superando ampliamente lo observado en el más reciente choque sobre los alimentos, es decir el paro camionero del 2016. Como se observó esa vez, este tipo de efectos sobre los precios provenientes del lado de la oferta suelen corregirse rápidamente, tendencia que debería observarse una vez se levanten los bloqueos.",2
